district_id,reservoir_name,pct_full,pct_normal,asof_date,granularity,notes,source_url
up_saharanpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_sambhal,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_sant_kabeer_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_shahjahanpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_shamli,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_shravasti,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_siddharth_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_sitapur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_sonbhadra,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_sultanpur,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_unnao,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
up_varanasi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_almora,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_bageshwar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_chamoli,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_champawat,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_dehradun,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_haridwar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_nainital,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_pauri_garhwal,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_pithoragarh,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_rudra_prayag,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_tehri_garhwal,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_udam_singh_nagar,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
uk_uttar_kashi,,32.24,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Central Region = UP+Uttarakhand+MP+Chhattisgarh),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_24_paraganas_north,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_24_paraganas_south,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_alipurduar,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_bankura,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_birbhum,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_coochbehar,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_darjeeling,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_dinajpur_dakshin,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_dinajpur_uttar,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_hooghly,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_howrah,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_jalpaiguri,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_jhargram,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_kalimpong,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_kolkata,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_maldah,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_medinipur_east,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_medinipur_west,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_murshidabad,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_nadia,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_paschim_bardhaman,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_purba_bardhaman,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
wb_purulia,,19.92,,2026-06-25,regional_fallback,CWC weekly reservoir bulletin regional aggregate (Eastern Region = Jharkhand+Odisha+West Bengal+Tripura),https://www.chinimandi.com/indias-reservoir-storage-falls-below-last-year-cwc/
